4224	4000	0.286497
4352	4000	0.304517
4608	4000	0.366295
5120	4000	0.438392
5504	4000	0.500446
5760	4000	0.547908
6144	4000	0.625084
6272	4000	0.657664
6400	4000	0.682358
6528	4000	0.708413
6656	4000	0.738635
6784	4000	0.769969
6912	4000	0.798308
7040	4000	0.833263
7168	4000	0.869325
7296	4000	0.894372
7424	4000	0.926866
7552	4000	0.961949
7680	4000	0.995068
7808	4000	1.031177
7936	4000	1.070448
8064	4000	1.100953
8192	4000	1.157123
8320	4000	1.248701
8576	4000	1.273705
8704	4000	1.297043
8832	4000	1.332920
8960	4000	1.405055
9216	4000	1.489476
9344	4000	1.518944
9600	4000	1.589522
9728	4000	1.622289
9856	4000	1.666175
9984	4000	1.712529
10112	4000	1.750242
10368	4000	1.863775
10496	4000	1.888778
10624	4000	1.954339
10752	4000	1.995146
10880	4000	2.054306
11136	4000	2.146485
11264	4000	2.195259
11392	4000	2.254564
11520	4000	2.298700
11648	4000	2.355334
11776	4000	2.399377
11904	4000	2.462598
12032	4000	2.507740
12160	4000	2.567515
12288	4000	2.626304
12416	4000	2.659715
12544	4000	2.711079
12672	4000	2.793398
12800	4000	2.824376
12928	4000	2.891591
13184	4000	3.002405
13312	4000	3.139091
13440	4000	3.299259
13568	4000	3.272870
13824	4000	3.363162
13952	4000	3.578793
14080	4000	3.434335
14208	4000	3.571695
14336	4000	3.777752
14464	4000	3.624258
14592	4000	3.695555
14720	4000	3.754234
14848	4000	3.826004
14976	4000	3.886061
15104	4000	3.961269
15232	4000	4.026367
15488	4000	4.156055
15616	4000	4.253941
15744	4000	4.366607
15872	4000	4.417303
16000	4000	4.672424
16128	4000	4.797715
16256	4000	4.614620
16384	4000	4.677275
16512	4000	4.749631
16640	4000	4.870633
16896	4000	5.019024
17024	4000	5.134179
17152	4000	5.138159
17280	4000	5.210577
17408	4000	5.307725
17536	4000	5.367627
17664	4000	5.446867
17792	4000	5.804777
17920	4000	5.741516
18048	4000	5.885203
18176	4000	5.980864
18304	4000	5.877673
18432	4000	5.932935
18560	4000	6.034195
18688	4000	6.141037
18816	4000	6.323388
18944	4000	6.307364
19072	4000	6.495687
19200	4000	6.526101
19328	4000	6.551638
19456	4000	6.626066
19584	4000	6.748143
19712	4000	6.804233
19840	4000	6.894021
19968	4000	6.983103
20096	4000	7.059603
20224	4000	7.177920
20352	4000	7.336287
20480	4000	7.347682
20608	4000	7.451231
20736	4000	7.536561
20864	4000	7.653993
20992	4000	7.726246
21120	4000	7.826968
21248	4000	7.928332
21376	4000	8.271256
21504	4000	8.105461
21632	4000	8.260294
21760	4000	8.304749
21888	4000	8.408503
22016	4000	8.513072
22144	4000	8.603462
