10000	0	1.061232
10000	128	1.968213
10000	256	1.862877
10000	384	1.839864
10000	512	1.875638
10000	640	1.819899
10000	768	1.904108
10000	896	1.911768
10000	1024	1.813117
10000	1152	1.818399
10000	1280	1.821224
10000	1408	1.840358
10000	1536	1.875146
10000	1664	1.787547
10000	1792	1.794014
10000	1920	1.864692
10000	2048	1.779661
10000	2176	1.821826
10000	2432	1.898211
10000	2560	1.811556
10000	2688	1.809679
10000	2816	1.762388
10000	2944	1.757391
10000	3072	1.755900
10000	3328	1.748982
10000	3456	1.740995
10000	3584	1.742762
10000	3840	1.735406
10000	3968	1.728760
10000	4096	1.729248
10000	4224	1.725344
10000	4352	1.718901
10000	4608	1.720718
10000	4736	1.752270
10000	4864	1.739020
10000	4992	1.801876
10000	5120	1.735064
10000	5248	1.706054
10000	5376	1.703002
10000	5504	1.693194
10000	5632	1.694545
10000	5888	1.685412
10000	6016	1.687362
10000	6144	1.671714
10000	6272	1.753289
10000	6400	1.676544
10000	6528	1.673203
10000	6656	1.673770
10000	6784	1.723498
10000	7040	1.686092
10000	7296	1.680240
10000	7680	1.668125
10000	7936	1.646153
10000	8576	1.652744
10000	8832	1.644941
10000	8960	1.687696
