13312	12000	2.788619
13824	12000	3.155767
14080	12000	3.139422
14144	12000	3.170132
14272	12000	3.235038
14592	12000	3.521334
14720	12000	3.464835
14848	12000	3.669525
15232	12000	3.875395
15680	12000	4.126633
15872	12000	4.221460
15936	12000	4.284858
16064	12000	4.342595
16192	12000	4.423248
16256	12000	4.457166
16576	12000	4.638401
16704	12000	4.705426
16768	12000	4.733661
16832	12000	5.079403
16960	12000	4.876873
17152	12000	5.007895
17216	12000	5.049863
17280	12000	5.086100
17408	12000	5.160027
17472	12000	5.247350
17600	12000	5.247657
17728	12000	5.348889
17792	12000	5.379290
17920	12000	5.447938
17984	12000	5.490675
18048	12000	5.542351
18112	12000	5.521217
18368	12000	5.687230
18432	12000	5.758525
18496	12000	5.925777
18752	12000	5.968822
18816	12000	6.014222
19008	12000	6.200631
19136	12000	6.250016
19264	12000	6.356440
19328	12000	6.410782
19456	12000	6.570363
19648	12000	6.583163
19840	12000	7.125590
19904	12000	6.799293
19968	12000	7.196329
20032	12000	7.254098
20096	12000	7.351578
20224	12000	7.183422
