0	0	0.000010
2048	4096	0.000633
4096	8192	0.001628
6144	12288	0.003429
8192	16384	0.005090
10240	20480	0.003808
12288	24576	0.006933
14336	28672	0.009176
16384	32768	0.010746
18432	36864	0.012255
20480	40960	0.008758
22528	45056	0.010694
24576	49152	0.013823
26624	53248	0.012499
28672	57344	0.016478
30720	61440	0.014083
32768	65536	0.011994
34816	69632	0.015517
36864	73728	0.013693
38912	77824	0.014075
40960	81920	0.020081
43008	86016	0.018877
45056	90112	0.020399
47104	94208	0.019511
49152	98304	0.022487
51200	102400	0.024422
53248	106496	0.023220
55296	110592	0.018888
57344	114688	0.021161
59392	118784	0.022584
61440	122880	0.021954
63488	126976	0.021961
65536	131072	0.023426
67584	135168	0.025404
69632	139264	0.029171
71680	143360	0.039356
73728	147456	0.034182
75776	151552	0.044944
77824	155648	0.034557
79872	159744	0.032573
81920	163840	0.032171
83968	167936	0.032424
86016	172032	0.042421
88064	176128	0.046753
90112	180224	0.059016
92160	184320	0.047768
94208	188416	0.040568
96256	192512	0.035272
98304	196608	0.037950
100352	200704	0.038662
102400	204800	0.041064
104448	208896	0.038882
106496	212992	0.040904
108544	217088	0.041132
110592	221184	0.043527
112640	225280	0.041895
114688	229376	0.044139
116736	233472	0.045016
118784	237568	0.045261
120832	241664	0.044123
122880	245760	0.048554
124928	249856	0.049182
126976	253952	0.051915
129024	258048	0.053535
131072	262144	0.054826
133120	266240	0.056313
135168	270336	0.056773
137216	274432	0.061093
139264	278528	0.060277
141312	282624	0.059334
143360	286720	0.060940
145408	290816	0.056630
147456	294912	0.057948
149504	299008	0.058204
151552	303104	0.063360
153600	307200	0.062932
155648	311296	0.077650
157696	315392	0.065715
159744	319488	0.067234
161792	323584	0.068099
163840	327680	0.064576
165888	331776	0.063891
167936	335872	0.065697
169984	339968	0.068640
172032	344064	0.069082
174080	348160	0.067607
176128	352256	0.069452
178176	356352	0.074903
180224	360448	0.078919
182272	364544	0.080816
184320	368640	0.083805
186368	372736	0.091062
188416	376832	0.087263
190464	380928	0.111667
192512	385024	0.092562
194560	389120	0.099191
196608	393216	0.085693
198656	397312	0.083780
200704	401408	0.081654
202752	405504	0.089757
204800	409600	0.088875
206848	413696	0.087793
208896	417792	0.106813
210944	421888	0.093717
212992	425984	0.086062
215040	430080	0.099104
217088	434176	0.093256
219136	438272	0.093687
221184	442368	0.094097
223232	446464	0.094328
225280	450560	0.098329
227328	454656	0.105423
229376	458752	0.116651
231424	462848	0.103792
233472	466944	0.094412
235520	471040	0.125669
237568	475136	0.140014
239616	479232	0.159834
241664	483328	0.158170
243712	487424	0.141043
245760	491520	0.144352
247808	495616	0.110922
249856	499712	0.120588
251904	503808	0.119452
253952	507904	0.112966
256000	512000	0.173584
258048	516096	0.155035
260096	520192	0.147772
262144	524288	0.134437
264192	528384	0.134718
266240	532480	0.131203
268288	536576	0.114640
270336	540672	0.207146
272384	544768	0.210765
274432	548864	0.128744
276480	552960	0.123622
278528	557056	0.123167
280576	561152	0.127831
282624	565248	0.118643
284672	569344	0.185477
286720	573440	0.136197
288768	577536	0.138324
290816	581632	0.146339
292864	585728	0.114456
294912	589824	0.183978
296960	593920	0.188634
299008	598016	0.186589
301056	602112	0.180458
303104	606208	0.186640
305152	610304	0.196733
307200	614400	0.165466
309248	618496	0.178030
311296	622592	0.154892
313344	626688	0.138368
315392	630784	0.131568
317440	634880	0.133190
319488	638976	0.182273
321536	643072	0.134992
323584	647168	0.137275
325632	651264	0.136767
327680	655360	0.200961
329728	659456	0.144560
331776	663552	0.147621
333824	667648	0.146718
335872	671744	0.143559
337920	675840	0.147377
339968	679936	0.145606
342016	684032	0.147497
344064	688128	0.145712
346112	692224	0.144866
348160	696320	0.148787
350208	700416	0.146157
352256	704512	0.148891
354304	708608	0.148837
356352	712704	0.148975
358400	716800	0.151760
360448	720896	0.146293
362496	724992	0.150904
364544	729088	0.154569
366592	733184	0.152383
368640	737280	0.156316
370688	741376	0.153508
372736	745472	0.155207
374784	749568	0.155926
376832	753664	0.157745
378880	757760	0.157614
380928	761856	0.161005
382976	765952	0.162347
385024	770048	0.162988
387072	774144	0.162526
389120	778240	0.163862
391168	782336	0.164193
393216	786432	0.167007
395264	790528	0.164495
397312	794624	0.165850
399360	798720	0.175261
401408	802816	0.171587
403456	806912	0.176879
405504	811008	0.171193
407552	815104	0.175468
409600	819200	0.170772
411648	823296	0.174222
413696	827392	0.176221
415744	831488	0.180996
417792	835584	0.180679
419840	839680	0.181387
421888	843776	0.175381
423936	847872	0.177290
425984	851968	0.180424
428032	856064	0.184976
430080	860160	0.184239
432128	864256	0.183383
434176	868352	0.185041
436224	872448	0.183417
438272	876544	0.190149
440320	880640	0.188579
442368	884736	0.189561
444416	888832	0.185898
446464	892928	0.188107
448512	897024	0.185087
450560	901120	0.189250
452608	905216	0.193884
454656	909312	0.191213
456704	913408	0.193818
458752	917504	0.192260
460800	921600	0.196418
462848	925696	0.195388
464896	929792	0.197341
466944	933888	0.200208
468992	937984	0.213606
471040	942080	0.201860
473088	946176	0.202024
475136	950272	0.202287
477184	954368	0.203508
479232	958464	0.204526
481280	962560	0.204226
483328	966656	0.212824
485376	970752	0.210125
487424	974848	0.209417
489472	978944	0.203292
491520	983040	0.213739
493568	987136	0.209934
495616	991232	0.205310
497664	995328	0.211637
499712	999424	0.218179
501760	1003520	0.213119
503808	1007616	0.218168
505856	1011712	0.226050
507904	1015808	0.227801
509952	1019904	0.224400
512000	1024000	0.215927
514048	1028096	0.216013
516096	1032192	0.220405
518144	1036288	0.222137
520192	1040384	0.219474
522240	1044480	0.224673
524288	1048576	0.243130
526336	1052672	0.233851
528384	1056768	0.234679
530432	1060864	0.290941
532480	1064960	0.224352
534528	1069056	0.244867
536576	1073152	0.249999
538624	1077248	0.258255
540672	1081344	0.260445
542720	1085440	0.258274
544768	1089536	0.272825
546816	1093632	0.311605
548864	1097728	0.238420
550912	1101824	0.267821
552960	1105920	0.257796
555008	1110016	0.255149
557056	1114112	0.260488
559104	1118208	0.256400
561152	1122304	0.254869
563200	1126400	0.271041
565248	1130496	0.253477
567296	1134592	0.265400
569344	1138688	0.255775
571392	1142784	0.255965
573440	1146880	0.277973
575488	1150976	0.244312
577536	1155072	0.258950
579584	1159168	0.262772
581632	1163264	0.260427
583680	1167360	0.258784
585728	1171456	0.270827
587776	1175552	0.265630
589824	1179648	0.263705
591872	1183744	0.269153
593920	1187840	0.258566
595968	1191936	0.256751
598016	1196032	0.264925
600064	1200128	0.265289
602112	1204224	0.285717
604160	1208320	0.256353
606208	1212416	0.263961
608256	1216512	0.337505
610304	1220608	0.269126
612352	1224704	0.273867
614400	1228800	0.273888
616448	1232896	0.270470
618496	1236992	0.277657
620544	1241088	0.283775
622592	1245184	0.267203
624640	1249280	0.277603
626688	1253376	0.297283
628736	1257472	0.293110
630784	1261568	0.296874
632832	1265664	0.291670
634880	1269760	0.314228
636928	1273856	0.292570
638976	1277952	0.274594
641024	1282048	0.275277
643072	1286144	0.283912
645120	1290240	0.288652
647168	1294336	0.281206
649216	1298432	0.289677
651264	1302528	0.292704
653312	1306624	0.290785
655360	1310720	0.287848
657408	1314816	0.296042
659456	1318912	0.288629
661504	1323008	0.337599
663552	1327104	0.378130
665600	1331200	0.299259
667648	1335296	0.329989
669696	1339392	0.276908
671744	1343488	0.277267
673792	1347584	0.287247
675840	1351680	0.288073
677888	1355776	0.262319
679936	1359872	0.280787
681984	1363968	0.303929
684032	1368064	0.326992
686080	1372160	0.318531
688128	1376256	0.328930
690176	1380352	0.322256
692224	1384448	0.307582
694272	1388544	0.303488
696320	1392640	0.357652
698368	1396736	0.297345
700416	1400832	0.315016
702464	1404928	0.354008
704512	1409024	0.295515
706560	1413120	0.312325
708608	1417216	0.398536
710656	1421312	0.295439
712704	1425408	0.309866
714752	1429504	0.322989
716800	1433600	0.338983
718848	1437696	0.347190
720896	1441792	0.305397
722944	1445888	0.400329
724992	1449984	0.306330
727040	1454080	0.312453
729088	1458176	0.318206
731136	1462272	0.375983
733184	1466368	0.319653
735232	1470464	0.325334
737280	1474560	0.363242
739328	1478656	0.410685
741376	1482752	0.456823
743424	1486848	0.351777
745472	1490944	0.474435
747520	1495040	0.465589
749568	1499136	0.381751
751616	1503232	0.388101
753664	1507328	0.397870
755712	1511424	0.375529
757760	1515520	0.472535
759808	1519616	0.467371
761856	1523712	0.369458
763904	1527808	0.405265
765952	1531904	0.400927
768000	1536000	0.407571
770048	1540096	0.364841
772096	1544192	0.365731
774144	1548288	0.364303
776192	1552384	0.368082
778240	1556480	0.375631
780288	1560576	0.355253
782336	1564672	0.363389
784384	1568768	0.412674
786432	1572864	0.349614
788480	1576960	0.355897
790528	1581056	0.388556
792576	1585152	0.376305
794624	1589248	0.371290
796672	1593344	0.372343
798720	1597440	0.368452
800768	1601536	0.423971
802816	1605632	0.370658
804864	1609728	0.374060
806912	1613824	0.373005
808960	1617920	0.388787
811008	1622016	0.374376
813056	1626112	0.423839
815104	1630208	0.383786
817152	1634304	0.377978
819200	1638400	0.381749
821248	1642496	0.381726
823296	1646592	0.452949
825344	1650688	0.389861
827392	1654784	0.405000
829440	1658880	0.390178
831488	1662976	0.412641
833536	1667072	0.405437
835584	1671168	0.439166
837632	1675264	0.405590
839680	1679360	0.397414
841728	1683456	0.395004
843776	1687552	0.398054
845824	1691648	0.446940
847872	1695744	0.400769
849920	1699840	0.392446
851968	1703936	0.425553
854016	1708032	0.404078
856064	1712128	0.403876
858112	1716224	0.413141
860160	1720320	0.400494
862208	1724416	0.411468
864256	1728512	0.424636
866304	1732608	0.418206
868352	1736704	0.361704
870400	1740800	0.384192
872448	1744896	0.380935
874496	1748992	0.363909
876544	1753088	0.359660
878592	1757184	0.362796
880640	1761280	0.365417
882688	1765376	0.523173
884736	1769472	0.467065
886784	1773568	0.427344
888832	1777664	0.410898
890880	1781760	0.407752
892928	1785856	0.438630
894976	1789952	0.424652
897024	1794048	0.380104
899072	1798144	0.388598
901120	1802240	0.370051
903168	1806336	0.369918
905216	1810432	0.379722
907264	1814528	0.374528
909312	1818624	0.371905
911360	1822720	0.373495
913408	1826816	0.372950
915456	1830912	0.370322
917504	1835008	0.373698
919552	1839104	0.382523
921600	1843200	0.391953
923648	1847296	0.383319
925696	1851392	0.385226
927744	1855488	0.391663
929792	1859584	0.386259
931840	1863680	0.387528
933888	1867776	0.397062
935936	1871872	0.391807
937984	1875968	0.397334
940032	1880064	0.393607
942080	1884160	0.382545
944128	1888256	0.395591
946176	1892352	0.398942
948224	1896448	0.403615
950272	1900544	0.397629
952320	1904640	0.398132
954368	1908736	0.398454
956416	1912832	0.388821
958464	1916928	0.393349
960512	1921024	0.396925
962560	1925120	0.397523
964608	1929216	0.392453
966656	1933312	0.397432
968704	1937408	0.394826
970752	1941504	0.396794
972800	1945600	0.396792
974848	1949696	0.394748
976896	1953792	0.372276
978944	1957888	0.374104
980992	1961984	0.405158
983040	1966080	0.486927
985088	1970176	0.421956
987136	1974272	0.461680
989184	1978368	0.458602
991232	1982464	0.578612
993280	1986560	0.418381
995328	1990656	0.420022
997376	1994752	0.413684
999424	1998848	0.417474
1001472	2002944	0.411231
1003520	2007040	0.415117
1005568	2011136	0.423157
1007616	2015232	0.418497
1009664	2019328	0.417820
1011712	2023424	0.413169
1013760	2027520	0.395302
1015808	2031616	0.414715
1017856	2035712	0.411081
1019904	2039808	0.392591
1021952	2043904	0.397685
1024000	2048000	0.429477
1026048	2052096	0.428860
1028096	2056192	0.433285
1030144	2060288	0.432725
1032192	2064384	0.433255
1034240	2068480	0.437110
1036288	2072576	0.433848
1038336	2076672	0.437113
1040384	2080768	0.437527
1042432	2084864	0.434271
1044480	2088960	0.437960
1046528	2093056	0.431177
1048576	2097152	0.439263
1050624	2101248	0.438325
1052672	2105344	0.442631
1054720	2109440	0.450227
1056768	2113536	0.604159
1058816	2117632	0.455609
1060864	2121728	0.452791
1062912	2125824	0.436893
1064960	2129920	0.447228
1067008	2134016	0.451156
1069056	2138112	0.641716
1071104	2142208	0.507754
1073152	2146304	0.487531
1075200	2150400	0.457961
1077248	2154496	0.447243
1079296	2158592	0.440665
1081344	2162688	0.438622
1083392	2166784	0.434101
1085440	2170880	0.452793
1087488	2174976	0.456450
1089536	2179072	0.464638
1091584	2183168	0.450540
1093632	2187264	0.494995
1095680	2191360	0.458275
1097728	2195456	0.455285
1099776	2199552	0.509507
1101824	2203648	0.460844
1103872	2207744	0.464017
1105920	2211840	0.465212
1107968	2215936	0.460805
1110016	2220032	0.468015
1112064	2224128	0.469190
1114112	2228224	0.466304
1116160	2232320	0.463933
1118208	2236416	0.464002
1120256	2240512	0.470336
1122304	2244608	0.466302
1124352	2248704	0.469027
1126400	2252800	0.474196
1128448	2256896	0.467783
1130496	2260992	0.489659
1132544	2265088	0.480616
1134592	2269184	0.472888
1136640	2273280	0.515662
1138688	2277376	0.475889
1140736	2281472	0.475895
1142784	2285568	0.473296
1144832	2289664	0.475071
1146880	2293760	0.466271
1148928	2297856	0.508865
1150976	2301952	0.478777
1153024	2306048	0.471831
1155072	2310144	0.472188
1157120	2314240	0.469145
1159168	2318336	0.479895
1161216	2322432	0.580405
1163264	2326528	0.544476
1165312	2330624	0.625632
1167360	2334720	0.487635
1169408	2338816	0.484545
1171456	2342912	0.480741
1173504	2347008	0.499284
1175552	2351104	0.482663
1177600	2355200	0.487803
