0	0	0.000020
2048	3072	0.000614
4096	6144	0.002071
6144	9216	0.002759
8192	12288	0.002695
10240	15360	0.004436
12288	18432	0.006273
14336	21504	0.005278
16384	24576	0.007408
18432	27648	0.006358
20480	30720	0.007942
22528	33792	0.007832
24576	36864	0.009398
26624	39936	0.012970
28672	43008	0.013983
30720	46080	0.012138
32768	49152	0.010919
34816	52224	0.011698
36864	55296	0.017706
38912	58368	0.017914
40960	61440	0.013770
43008	64512	0.013078
45056	67584	0.014927
47104	70656	0.015236
49152	73728	0.022092
51200	76800	0.016086
53248	79872	0.016551
55296	82944	0.016468
57344	86016	0.021877
59392	89088	0.021575
61440	92160	0.018797
63488	95232	0.019107
65536	98304	0.022805
67584	101376	0.021684
69632	104448	0.021644
71680	107520	0.023155
73728	110592	0.022785
75776	113664	0.027653
77824	116736	0.025127
79872	119808	0.025728
81920	122880	0.025412
83968	125952	0.027069
86016	129024	0.027234
88064	132096	0.033271
90112	135168	0.029083
92160	138240	0.044792
94208	141312	0.043720
96256	144384	0.041912
98304	147456	0.031894
100352	150528	0.036870
102400	153600	0.034704
104448	156672	0.035229
106496	159744	0.035189
108544	162816	0.037567
110592	165888	0.039618
112640	168960	0.038038
114688	172032	0.041374
116736	175104	0.039784
118784	178176	0.040520
120832	181248	0.052797
122880	184320	0.056143
124928	187392	0.041861
126976	190464	0.048418
129024	193536	0.049085
131072	196608	0.043512
133120	199680	0.044037
135168	202752	0.046509
137216	205824	0.051564
139264	208896	0.046865
141312	211968	0.047691
143360	215040	0.048635
145408	218112	0.066955
147456	221184	0.053368
149504	224256	0.050684
151552	227328	0.050111
153600	230400	0.052268
155648	233472	0.053000
157696	236544	0.069177
159744	239616	0.063835
161792	242688	0.058900
163840	245760	0.056651
165888	248832	0.056015
167936	251904	0.058580
169984	254976	0.065735
172032	258048	0.058371
174080	261120	0.058926
176128	264192	0.061118
178176	267264	0.063250
180224	270336	0.060355
182272	273408	0.065626
184320	276480	0.063429
186368	279552	0.092526
188416	282624	0.076849
190464	285696	0.068902
192512	288768	0.068128
194560	291840	0.064609
196608	294912	0.067009
198656	297984	0.070225
200704	301056	0.066546
202752	304128	0.070136
204800	307200	0.069198
206848	310272	0.082674
208896	313344	0.069921
210944	316416	0.072043
212992	319488	0.085514
215040	322560	0.080849
217088	325632	0.075275
219136	328704	0.073054
221184	331776	0.077486
223232	334848	0.075504
225280	337920	0.074907
227328	340992	0.075722
229376	344064	0.077958
231424	347136	0.091542
233472	350208	0.083107
235520	353280	0.079303
237568	356352	0.081630
239616	359424	0.081266
241664	362496	0.085732
243712	365568	0.084102
245760	368640	0.090665
247808	371712	0.082770
249856	374784	0.082310
251904	377856	0.082800
253952	380928	0.087651
256000	384000	0.084446
258048	387072	0.087783
260096	390144	0.086738
262144	393216	0.089167
264192	396288	0.087605
266240	399360	0.113289
268288	402432	0.090110
270336	405504	0.127073
272384	408576	0.113067
274432	411648	0.118641
276480	414720	0.093291
278528	417792	0.100776
280576	420864	0.094124
282624	423936	0.097837
284672	427008	0.095628
286720	430080	0.098152
288768	433152	0.105540
290816	436224	0.103836
292864	439296	0.096459
294912	442368	0.109102
296960	445440	0.103498
299008	448512	0.124232
301056	451584	0.104410
303104	454656	0.127441
305152	457728	0.104832
307200	460800	0.124637
309248	463872	0.113756
311296	466944	0.103880
313344	470016	0.105943
315392	473088	0.107735
317440	476160	0.104952
319488	479232	0.130547
321536	482304	0.127557
323584	485376	0.105217
325632	488448	0.144600
327680	491520	0.110260
329728	494592	0.115208
331776	497664	0.112038
333824	500736	0.116281
335872	503808	0.111840
337920	506880	0.111036
339968	509952	0.115049
342016	513024	0.121806
344064	516096	0.117138
346112	519168	0.139383
348160	522240	0.114906
350208	525312	0.152380
352256	528384	0.130554
354304	531456	0.133909
356352	534528	0.127230
358400	537600	0.120822
360448	540672	0.121044
362496	543744	0.120434
364544	546816	0.139781
366592	549888	0.157947
368640	552960	0.126987
370688	556032	0.129299
372736	559104	0.158408
374784	562176	0.126257
376832	565248	0.154473
378880	568320	0.128313
380928	571392	0.127592
382976	574464	0.136481
385024	577536	0.133231
387072	580608	0.133451
389120	583680	0.135974
391168	586752	0.132939
393216	589824	0.138749
395264	592896	0.132631
397312	595968	0.140248
399360	599040	0.138010
401408	602112	0.137424
403456	605184	0.137945
405504	608256	0.138322
407552	611328	0.152442
409600	614400	0.145239
411648	617472	0.180049
413696	620544	0.146117
415744	623616	0.147710
417792	626688	0.144004
419840	629760	0.149593
421888	632832	0.156973
423936	635904	0.150708
425984	638976	0.151349
428032	642048	0.152603
430080	645120	0.152220
432128	648192	0.163669
434176	651264	0.162490
436224	654336	0.162398
438272	657408	0.158369
440320	660480	0.149829
442368	663552	0.163357
444416	666624	0.156682
446464	669696	0.164955
448512	672768	0.163267
450560	675840	0.170070
452608	678912	0.184993
454656	681984	0.160150
456704	685056	0.161002
458752	688128	0.177037
460800	691200	0.168809
462848	694272	0.168357
464896	697344	0.166575
466944	700416	0.163151
468992	703488	0.167306
471040	706560	0.164696
473088	709632	0.164821
475136	712704	0.168975
477184	715776	0.167873
479232	718848	0.169806
481280	721920	0.172062
483328	724992	0.168968
485376	728064	0.174039
487424	731136	0.171911
489472	734208	0.174373
491520	737280	0.171142
493568	740352	0.175809
495616	743424	0.176782
497664	746496	0.183141
499712	749568	0.193890
501760	752640	0.178272
503808	755712	0.198492
505856	758784	0.180147
507904	761856	0.183490
509952	764928	0.180858
512000	768000	0.182579
514048	771072	0.183731
516096	774144	0.182102
518144	777216	0.181337
520192	780288	0.185270
522240	783360	0.194304
524288	786432	0.187388
526336	789504	0.189396
528384	792576	0.188268
530432	795648	0.193170
532480	798720	0.187439
534528	801792	0.189763
536576	804864	0.190053
538624	807936	0.193281
540672	811008	0.190289
542720	814080	0.192700
544768	817152	0.192606
546816	820224	0.195173
548864	823296	0.193311
550912	826368	0.195355
552960	829440	0.197115
555008	832512	0.200126
557056	835584	0.196752
559104	838656	0.200689
561152	841728	0.224627
563200	844800	0.202560
565248	847872	0.199935
567296	850944	0.196162
569344	854016	0.215590
571392	857088	0.206253
573440	860160	0.222996
575488	863232	0.212585
577536	866304	0.211874
579584	869376	0.196619
581632	872448	0.198051
583680	875520	0.199204
585728	878592	0.198917
587776	881664	0.217332
589824	884736	0.221873
591872	887808	0.219585
593920	890880	0.225450
595968	893952	0.229251
598016	897024	0.216249
600064	900096	0.221433
602112	903168	0.212919
604160	906240	0.210278
606208	909312	0.202675
608256	912384	0.203877
610304	915456	0.236662
612352	918528	0.220815
614400	921600	0.217680
616448	924672	0.237137
618496	927744	0.234770
620544	930816	0.225594
622592	933888	0.232223
624640	936960	0.230107
626688	940032	0.225081
628736	943104	0.230910
630784	946176	0.247461
632832	949248	0.242358
634880	952320	0.261790
636928	955392	0.233412
638976	958464	0.239466
641024	961536	0.227323
643072	964608	0.218003
645120	967680	0.218567
647168	970752	0.217980
649216	973824	0.242756
651264	976896	0.287049
653312	979968	0.266993
655360	983040	0.274660
657408	986112	0.254885
659456	989184	0.247851
661504	992256	0.240428
663552	995328	0.240429
665600	998400	0.225566
667648	1001472	0.222242
669696	1004544	0.235571
671744	1007616	0.231235
673792	1010688	0.235990
675840	1013760	0.237212
677888	1016832	0.232921
679936	1019904	0.238724
681984	1022976	0.239615
684032	1026048	0.237534
686080	1029120	0.237588
688128	1032192	0.235632
690176	1035264	0.246431
692224	1038336	0.258363
694272	1041408	0.255741
696320	1044480	0.237412
698368	1047552	0.237195
700416	1050624	0.236312
702464	1053696	0.236101
704512	1056768	0.248250
706560	1059840	0.246450
708608	1062912	0.240895
710656	1065984	0.239554
712704	1069056	0.239306
714752	1072128	0.272741
716800	1075200	0.263178
718848	1078272	0.270967
720896	1081344	0.243702
722944	1084416	0.261266
724992	1087488	0.262024
727040	1090560	0.255514
729088	1093632	0.263156
731136	1096704	0.250908
733184	1099776	0.272372
735232	1102848	0.302741
737280	1105920	0.261659
739328	1108992	0.251058
741376	1112064	0.258538
743424	1115136	0.254727
745472	1118208	0.249323
747520	1121280	0.252120
749568	1124352	0.252600
