8000	128	1.240463
8000	256	1.240331
8000	384	1.192176
8000	512	1.203904
8000	640	1.172250
8000	768	1.213752
8000	896	1.225267
8000	1024	1.219849
8000	1152	1.217450
8000	1280	1.183362
8000	1408	1.185522
8000	1536	1.167048
8000	1664	1.166717
8000	1792	1.211489
8000	1920	1.152640
8000	2048	1.207673
8000	2176	1.175747
8000	2304	1.152675
8000	2432	1.159868
8000	2560	1.147215
8000	2688	1.134350
8000	2816	1.138591
8000	2944	1.125691
8000	3072	1.129134
8000	3200	1.132914
8000	3328	1.122449
8000	3456	1.125920
8000	3584	1.141432
8000	3712	1.134047
8000	3840	1.125219
8000	3968	1.164101
8000	4352	1.118908
8000	4608	1.100949
8000	4736	1.117184
8000	4864	1.108746
8000	5120	1.137029
8000	5248	1.092209
8000	5376	1.143640
8000	5504	1.114450
8000	5888	1.068885
8000	6016	1.073740
8000	6272	1.119001
8000	6400	1.051028
8000	6656	1.042001
8000	7168	1.030028
