0	0	0.000011
2048	20480	0.001194
4096	40960	0.001636
6144	61440	0.002519
8192	81920	0.003220
10240	102400	0.004875
12288	122880	0.004295
14336	143360	0.005171
16384	163840	0.008457
18432	184320	0.007238
20480	204800	0.007513
22528	225280	0.008393
24576	245760	0.012237
26624	266240	0.011791
28672	286720	0.016206
30720	307200	0.018248
32768	327680	0.015669
34816	348160	0.015893
36864	368640	0.029643
38912	389120	0.025196
40960	409600	0.023449
43008	430080	0.024712
45056	450560	0.024053
47104	471040	0.025990
49152	491520	0.026978
51200	512000	0.028829
53248	532480	0.028798
55296	552960	0.029926
57344	573440	0.032072
59392	593920	0.031514
61440	614400	0.033426
63488	634880	0.034749
65536	655360	0.037424
67584	675840	0.036400
69632	696320	0.037806
71680	716800	0.040543
73728	737280	0.041950
75776	757760	0.043584
77824	778240	0.044706
79872	798720	0.045488
81920	819200	0.047006
83968	839680	0.048372
86016	860160	0.049503
88064	880640	0.052206
90112	901120	0.060741
92160	921600	0.053545
94208	942080	0.059017
96256	962560	0.056711
98304	983040	0.057172
100352	1003520	0.060130
102400	1024000	0.062421
104448	1044480	0.064067
106496	1064960	0.075207
108544	1085440	0.066706
110592	1105920	0.065691
112640	1126400	0.065797
114688	1146880	0.070342
116736	1167360	0.070873
118784	1187840	0.074505
120832	1208320	0.073265
122880	1228800	0.079992
124928	1249280	0.075224
126976	1269760	0.076087
129024	1290240	0.097723
131072	1310720	0.078757
133120	1331200	0.083801
135168	1351680	0.079796
137216	1372160	0.085508
139264	1392640	0.109094
141312	1413120	0.087145
143360	1433600	0.092318
145408	1454080	0.093412
147456	1474560	0.088942
149504	1495040	0.104951
151552	1515520	0.096556
153600	1536000	0.098564
155648	1556480	0.102508
157696	1576960	0.096993
159744	1597440	0.103725
161792	1617920	0.099415
163840	1638400	0.104880
165888	1658880	0.108827
167936	1679360	0.106908
169984	1699840	0.114782
172032	1720320	0.125765
174080	1740800	0.120590
176128	1761280	0.124233
178176	1781760	0.120509
180224	1802240	0.128301
182272	1822720	0.130074
184320	1843200	0.117756
186368	1863680	0.120914
188416	1884160	0.131931
190464	1904640	0.141279
192512	1925120	0.123490
194560	1945600	0.124240
196608	1966080	0.134797
198656	1986560	0.127851
200704	2007040	0.126266
202752	2027520	0.151488
204800	2048000	0.153252
206848	2068480	0.132455
208896	2088960	0.139075
210944	2109440	0.140774
212992	2129920	0.138420
215040	2150400	0.135479
217088	2170880	0.143461
219136	2191360	0.143667
221184	2211840	0.144142
223232	2232320	0.146646
225280	2252800	0.151576
227328	2273280	0.151742
229376	2293760	0.151487
231424	2314240	0.160842
233472	2334720	0.154924
235520	2355200	0.162104
237568	2375680	0.165458
239616	2396160	0.180795
241664	2416640	0.192230
243712	2437120	0.227504
245760	2457600	0.162805
247808	2478080	0.186323
249856	2498560	0.169951
251904	2519040	0.170775
253952	2539520	0.175034
256000	2560000	0.178965
258048	2580480	0.243549
260096	2600960	0.204436
262144	2621440	0.237719
264192	2641920	0.173828
266240	2662400	0.176037
268288	2682880	0.246049
270336	2703360	0.186203
272384	2723840	0.181599
274432	2744320	0.193962
276480	2764800	0.193476
278528	2785280	0.230700
280576	2805760	0.193281
282624	2826240	0.193984
284672	2846720	0.223692
286720	2867200	0.196441
288768	2887680	0.200157
290816	2908160	0.192400
292864	2928640	0.198219
294912	2949120	0.194643
296960	2969600	0.243522
299008	2990080	0.206435
301056	3010560	0.208401
303104	3031040	0.221893
305152	3051520	0.207391
307200	3072000	0.210266
309248	3092480	0.216379
311296	3112960	0.218388
313344	3133440	0.218529
315392	3153920	0.221375
317440	3174400	0.221273
319488	3194880	0.225783
321536	3215360	0.228419
323584	3235840	0.226231
325632	3256320	0.227449
327680	3276800	0.247492
329728	3297280	0.267291
331776	3317760	0.234362
333824	3338240	0.244665
335872	3358720	0.237264
337920	3379200	0.238973
339968	3399680	0.239925
342016	3420160	0.241829
344064	3440640	0.241669
346112	3461120	0.242063
348160	3481600	0.250662
350208	3502080	0.249349
352256	3522560	0.249350
354304	3543040	0.248558
356352	3563520	0.263329
358400	3584000	0.253293
360448	3604480	0.256392
362496	3624960	0.257906
364544	3645440	0.262884
366592	3665920	0.259303
368640	3686400	0.261385
370688	3706880	0.263453
372736	3727360	0.268022
374784	3747840	0.280371
376832	3768320	0.268141
378880	3788800	0.272156
380928	3809280	0.276979
382976	3829760	0.273849
385024	3850240	0.275371
387072	3870720	0.275776
389120	3891200	0.284767
391168	3911680	0.280879
393216	3932160	0.286723
395264	3952640	0.274061
397312	3973120	0.279574
399360	3993600	0.278809
401408	4014080	0.276691
403456	4034560	0.283927
405504	4055040	0.287761
407552	4075520	0.284344
409600	4096000	0.284291
411648	4116480	0.287228
413696	4136960	0.293335
415744	4157440	0.291556
417792	4177920	0.293114
419840	4198400	0.293330
421888	4218880	0.310271
423936	4239360	0.299099
425984	4259840	0.298233
428032	4280320	0.299796
430080	4300800	0.301711
432128	4321280	0.320433
434176	4341760	0.304047
436224	4362240	0.318577
438272	4382720	0.318976
440320	4403200	0.321448
442368	4423680	0.362878
